server_id,snapshot_index,cpu_usage,memory_usage,disk_usage,disk_read_mbps,disk_write_mbps,network_in_mbps,network_out_mbps,temperature_c,fan_speed_rpm,power_watts,error_count,uptime_hours,failure
7,15,36.15,31.71,46.27,124.62,128.02,234.33,191.25,41.67,2477.0,269.99,5,4169.9,0
7,16,53.6,43.21,43.55,81.55,81.7,208.5,186.36,37.14,2638.0,283.57,0,2629.4,0
7,17,46.08,47.99,60.81,102.55,76.19,276.84,212.9,54.75,3044.0,239.57,3,2126.4,0
7,18,36.82,12.51,63.01,177.07,129.03,181.55,173.01,55.22,3206.0,252.92,3,3659.1,0
7,19,61.15,49.62,80.76,101.77,134.77,213.41,303.38,42.82,2661.0,268.33,0,5311.4,0
7,20,57.6,60.02,65.62,84.43,129.3,240.75,196.4,51.28,2933.0,258.53,2,2850.4,0
7,21,34.26,31.42,58.46,112.35,99.4,211.48,147.21,58.93,2783.0,251.6,4,4637.4,0
7,22,42.51,47.19,72.0,99.05,115.62,164.47,153.08,45.41,2964.0,283.58,1,2873.3,0
7,23,69.18,48.84,49.49,135.93,87.84,176.05,133.73,58.74,2097.0,276.54,1,5089.4,0
7,24,39.0,41.1,61.58,99.59,54.39,156.43,223.2,50.82,2992.0,255.51,2,3376.9,0
7,25,38.59,34.25,55.6,112.75,100.14,274.59,185.28,36.18,2953.0,261.65,2,3704.7,0
7,26,54.72,35.16,41.31,203.35,75.66,194.8,111.89,51.22,2573.0,252.2,4,2770.2,0
7,27,59.73,52.07,42.78,117.08,81.69,191.82,161.6,38.37,3187.0,259.59,2,3004.8,0
7,28,52.46,51.31,52.69,77.99,95.59,131.95,130.39,46.18,3102.0,254.11,2,3987.1,0
7,29,40.52,10.85,70.29,125.77,88.8,184.91,200.8,41.43,2669.0,238.8,4,3334.0,0
7,30,71.12,48.45,62.96,91.45,111.24,175.05,159.91,54.51,2356.0,293.62,2,2969.5,0
7,31,50.89,44.87,48.95,81.69,61.43,188.2,152.5,46.8,3306.0,260.19,4,4846.8,0
7,32,56.95,32.71,53.52,86.0,123.9,202.46,185.69,59.15,3187.0,277.3,3,3836.7,0
7,33,45.84,21.7,55.28,62.24,106.13,204.99,247.21,56.16,2711.0,278.51,2,1969.6,0
7,34,35.96,45.75,39.99,124.52,93.3,245.76,171.04,46.54,2762.0,235.42,0,4164.2,1
7,35,40.85,40.33,47.6,118.05,102.27,187.48,214.1,47.53,3130.0,273.23,2,3034.8,0
7,36,39.41,71.25,69.61,91.24,105.45,199.79,149.87,55.86,2949.0,266.94,4,5039.5,0
7,37,53.65,39.78,82.78,84.38,74.16,150.56,183.35,43.15,2686.0,219.73,4,4318.1,1
7,38,67.84,55.94,41.35,83.86,107.59,178.73,163.52,59.1,2603.0,264.76,4,2831.6,0
7,39,47.07,45.94,72.14,75.65,86.46,196.64,142.01,60.14,3098.0,268.9,1,3666.5,0
8,0,52.0,17.03,42.04,128.21,92.89,81.33,219.89,52.37,2580.0,282.99,3,4971.5,0
8,1,54.32,56.75,37.73,130.55,73.97,201.77,161.03,54.59,2860.0,201.7,1,4027.6,0
8,2,68.53,49.6,63.18,142.51,101.34,153.05,72.54,48.75,3052.0,256.17,4,4073.8,0
8,3,28.39,38.1,69.38,157.51,98.24,177.2,200.31,56.86,2715.0,269.91,2,3702.7,0
8,4,55.61,43.3,59.53,79.35,124.62,143.25,152.68,52.27,3419.0,254.92,3,2863.4,0
8,5,56.05,28.49,56.09,113.06,113.31,262.38,185.46,48.48,3057.0,249.48,3,2721.6,0
8,6,34.62,0.0,41.1,96.83,76.98,249.52,145.32,57.04,2814.0,262.67,3,3473.1,0
8,7,60.96,51.59,50.07,115.31,89.98,153.97,172.63,48.07,2535.0,231.13,2,5676.9,0
8,8,64.76,57.17,84.62,87.29,28.02,170.77,192.09,52.74,2901.0,290.08,1,2906.9,0
8,9,68.52,46.81,47.52,92.21,75.76,160.2,118.38,42.86,2758.0,251.87,4,3945.6,0
8,10,48.07,61.54,57.02,134.59,79.71,116.0,180.39,56.25,2989.0,272.24,2,3996.2,0
8,11,62.56,32.16,48.18,159.85,113.62,174.12,181.09,52.86,1991.0,245.74,3,3396.1,0
8,12,53.19,40.55,54.63,101.95,147.92,98.76,154.01,51.95,2580.0,281.94,2,3562.0,0
8,13,48.4,42.69,60.79,133.26,61.07,146.3,99.55,57.2,2888.0,274.11,3,4333.3,0
8,14,42.83,48.25,99.9,119.65,131.95,236.49,184.16,46.1,3130.0,234.12,4,4171.2,0
8,15,58.01,32.86,37.49,108.42,92.54,174.27,218.48,46.97,2905.0,265.51,3,4109.7,0
8,16,12.15,56.66,55.67,144.76,69.69,202.16,203.18,49.43,2683.0,264.73,3,2581.8,0
8,17,42.27,37.19,56.16,112.49,82.0,187.39,167.69,53.19,2102.0,301.91,3,3104.9,1
8,18,42.54,57.14,47.42,96.85,85.48,239.39,93.64,44.29,2224.0,242.61,1,3053.7,0
8,19,37.41,63.83,63.27,116.0,66.51,126.53,123.61,51.96,3068.0,282.48,0,3049.2,0
8,20,45.81,42.86,87.81,57.47,85.67,236.39,110.49,48.39,2648.0,260.04,2,4044.2,0
8,21,50.75,32.44,52.3,174.89,93.89,140.36,176.28,44.18,2446.0,243.75,2,4054.1,0
8,22,43.27,50.06,47.9,101.89,102.49,173.85,178.06,61.88,2753.0,288.23,3,2950.1,0
8,23,57.18,64.86,61.98,96.82,39.36,190.56,170.0,53.45,3436.0,289.52,2,3556.3,0
8,24,55.86,51.44,41.07,146.05,93.93,118.52,166.86,54.08,3095.0,258.03,2,2498.3,0
8,25,64.25,50.98,79.86,141.8,108.43,151.17,238.12,55.64,2686.0,251.49,2,2865.8,0
8,26,43.69,42.23,46.11,105.21,138.53,242.97,182.99,52.31,3054.0,287.52,4,3691.0,0
8,27,57.3,32.68,47.55,128.8,97.62,167.98,142.77,53.25,2677.0,242.81,3,4416.4,1
8,28,44.69,37.0,59.76,126.81,119.38,158.95,192.16,53.71,2286.0,303.08,2,3843.9,0
8,29,60.02,22.95,56.58,92.99,74.24,204.54,211.75,50.51,3032.0,266.13,3,3964.4,0
8,30,31.05,21.63,63.97,85.4,98.68,218.57,117.76,44.13,3300.0,272.24,0,2872.7,0
8,31,35.9,59.71,45.99,142.62,81.07,145.54,151.49,36.89,2760.0,261.87,2,4274.6,0
8,32,49.6,61.72,35.6,131.16,71.77,121.16,123.52,52.71,2548.0,272.87,3,2808.9,0
8,33,50.24,61.86,64.0,114.17,118.39,157.92,169.68,52.6,2713.0,257.62,1,2775.8,0
8,34,38.61,43.34,53.31,120.42,37.99,222.73,141.3,60.06,2650.0,264.51,5,4291.1,0
8,35,38.56,37.09,59.27,103.0,108.68,239.22,129.3,48.38,2362.0,306.17,4,3408.8,0
8,36,78.16,32.52,42.48,83.25,131.04,228.67,162.86,53.03,2547.0,283.43,6,4926.5,0
8,37,60.11,43.78,47.23,129.15,95.12,130.01,155.1,52.35,2638.0,295.33,2,3672.6,0
8,38,50.66,47.02,37.38,93.3,82.72,203.4,186.63,49.4,2930.0,262.13,1,4469.0,0
8,39,51.91,70.66,46.51,109.5,58.16,251.89,164.79,53.2,3195.0,279.07,3,1910.2,0
9,0,20.21,21.75,67.41,184.07,115.64,192.71,159.48,41.42,3560.0,250.55,0,5006.7,0
9,1,34.91,28.23,50.98,115.28,172.36,153.28,185.89,50.88,2941.0,256.56,1,4300.2,0
9,2,49.77,59.48,66.25,119.21,68.14,172.34,167.92,48.71,2798.0,235.68,1,3702.2,0
9,3,30.94,32.41,32.17,128.44,115.92,174.34,159.2,50.44,2727.0,238.77,2,4629.9,0
9,4,59.22,44.22,67.39,128.64,98.62,185.27,191.34,45.36,3201.0,222.73,1,3387.7,0
9,5,32.4,43.41,41.2,111.44,118.6,168.31,208.18,52.18,3257.0,257.3,1,4731.3,0
9,6,32.51,36.94,73.66,168.27,134.32,227.64,126.38,50.19,2567.0,224.77,1,4609.6,0
9,7,49.42,23.65,50.7,71.75,47.26,225.83,146.46,52.51,3272.0,242.17,0,3357.1,0
9,8,44.54,31.38,45.69,176.2,59.18,211.49,136.76,52.74,3028.0,262.18,1,4627.0,0
9,9,48.85,25.01,57.4,189.74,99.86,254.62,146.92,47.06,3124.0,262.57,4,5327.5,0
9,10,39.37,58.76,63.02,87.42,71.44,215.8,169.42,47.17,3260.0,269.84,2,4439.3,0
9,11,35.27,25.91,52.67,165.71,147.83,163.52,197.54,50.7,3054.0,262.67,0,5232.8,0
9,12,30.43,50.48,65.75,126.3,125.53,203.59,184.48,48.09,2332.0,253.12,0,2932.7,0
9,13,49.22,38.12,43.91,125.71,122.01,162.96,176.24,52.59,2356.0,253.61,2,3991.2,0
9,14,39.31,42.97,82.32,100.31,142.57,196.22,247.68,51.9,3028.0,253.48,0,3940.9,0
9,15,43.06,33.87,48.65,146.56,127.82,169.29,149.64,49.69,3394.0,277.74,1,3134.9,0
9,16,62.49,17.3,28.15,91.91,104.35,220.78,193.86,54.48,2406.0,278.62,1,2819.8,0
9,17,46.1,56.0,28.67,117.66,70.02,216.15,207.42,55.17,2774.0,273.43,3,3670.8,0
9,18,54.6,20.7,49.79,115.51,115.02,170.83,148.92,48.05,3236.0,300.67,0,4129.2,0
9,19,55.53,24.64,42.36,99.02,95.2,208.8,195.63,47.44,2535.0,269.51,0,4805.5,0
9,20,24.1,38.23,71.93,121.5,92.1,161.03,246.57,41.32,2716.0,266.39,2,4594.7,0
9,21,41.41,22.82,50.41,87.39,109.22,228.09,235.31,49.74,3210.0,249.08,3,3025.5,0
9,22,51.0,52.09,37.74,136.75,83.73,196.45,232.89,52.37,3171.0,293.23,0,3084.9,0
9,23,40.34,3.5,49.43,100.27,116.63,209.86,152.16,51.08,3149.0,239.72,1,3000.2,0
9,24,44.3,24.66,44.86,79.83,101.29,212.76,192.25,47.64,2469.0,242.72,1,3931.9,0
9,25,53.18,24.05,62.75,135.77,76.84,229.66,169.72,39.12,3068.0,259.49,1,3295.8,0
9,26,42.94,41.39,57.95,81.9,74.62,107.28,198.7,40.32,2971.0,262.61,0,2907.1,0
9,27,63.52,64.63,67.42,126.64,71.83,224.39,169.76,50.97,2741.0,251.76,2,3406.1,0
9,28,63.0,76.28,59.34,76.78,77.6,215.99,229.7,40.35,2893.0,259.17,3,4768.5,0
9,29,48.39,31.85,39.96,147.27,106.6,215.21,236.12,41.32,2764.0,258.45,0,4494.3,0
9,30,31.64,39.98,55.22,144.49,106.72,214.01,188.82,46.53,2714.0,261.1,0,5218.8,0
9,31,51.16,44.69,51.36,78.6,91.47,199.59,185.16,50.49,3205.0,241.51,3,3780.4,0
9,32,43.97,46.13,90.72,122.1,113.42,128.05,156.56,55.07,3049.0,167.61,1,2268.6,0
9,33,10.35,53.14,52.58,45.89,107.99,241.52,190.49,51.22,2804.0,218.19,0,5264.3,1
9,34,19.78,16.37,40.04,68.57,97.92,211.19,118.7,52.39,3108.0,244.49,0,2303.8,0
9,35,43.75,41.65,58.43,123.67,90.19,206.87,215.97,47.17,3022.0,251.76,3,3885.4,0
9,36,39.74,31.52,28.07,127.81,102.57,229.39,154.6,59.13,2812.0,238.02,2,4958.8,0
9,37,32.95,66.33,47.5,108.23,132.69,221.73,263.88,49.27,2807.0,243.32,3,3877.4,0
9,38,46.45,54.38,59.25,121.28,76.82,230.03,50.53,50.09,3697.0,225.42,0,3854.0,0
9,39,56.18,46.3,55.09,140.17,97.14,322.51,181.84,48.98,2412.0,244.75,3,4956.1,0
10,0,60.89,54.67,72.44,130.23,109.98,211.74,206.56,39.54,2404.0,246.19,1,3987.1,0
10,1,61.14,30.19,59.1,87.21,88.86,203.67,35.37,64.99,3023.0,249.12,1,3830.1,0
10,2,67.27,41.8,57.83,148.67,108.11,188.52,216.04,65.81,2946.0,263.5,5,3306.6,0
10,3,68.76,51.51,41.97,90.63,127.78,235.65,172.65,47.99,3187.0,241.43,1,3518.2,0
10,4,38.31,49.73,48.66,70.56,110.86,235.19,158.99,48.45,2559.0,258.43,0,2905.5,0
10,5,53.3,52.25,69.03,135.43,82.93,201.27,160.57,53.41,2948.0,253.9,1,3547.6,0
10,6,53.88,58.25,93.77,100.47,79.71,145.88,179.58,52.06,2601.0,258.19,4,3241.9,0
10,7,47.74,51.06,77.5,134.1,117.16,248.0,193.92,50.69,3145.0,283.28,1,3031.4,0
10,8,57.32,43.64,73.03,151.49,123.01,238.26,129.56,53.87,2658.0,228.97,6,3719.3,0
10,9,61.38,36.53,46.33,150.38,121.91,235.22,156.45,50.73,2821.0,277.73,2,4415.8,0
10,10,58.08,69.75,86.08,147.47,93.52,181.16,193.89,61.15,2967.0,271.3,0,3432.5,1
10,11,41.59,41.82,58.2,163.32,86.81,191.82,136.13,55.47,3245.0,294.83,0,4151.0,0
10,12,54.65,49.06,57.11,115.82,104.02,177.84,160.95,61.48,3647.0,238.38,1,3605.6,0
10,13,55.5,47.03,64.23,90.84,86.55,188.7,107.18,44.33,2496.0,277.88,0,4173.8,0
10,14,30.68,54.5,14.69,148.25,46.99,223.13,134.91,57.66,3793.0,217.27,2,4023.2,0
10,15,50.13,30.97,68.14,67.98,123.54,172.91,114.25,61.0,2808.0,301.01,1,3610.5,0
10,16,66.98,51.31,59.14,105.34,91.16,241.36,170.4,49.13,2657.0,251.92,1,4874.0,0
10,17,47.84,55.41,19.38,128.3,88.31,169.81,177.4,48.59,2188.0,281.57,1,2899.0,0
10,18,51.52,69.14,59.67,69.68,97.9,186.82,204.62,55.27,1928.0,274.16,3,2356.1,0
10,19,58.08,45.74,43.68,81.7,117.84,128.4,212.54,50.7,2793.0,229.22,4,3736.7,0
10,20,59.26,12.1,61.96,159.57,128.12,204.33,157.8,47.94,2729.0,274.39,3,2586.7,0
10,21,58.41,44.34,69.97,94.9,112.81,182.3,140.47,49.42,2459.0,303.43,3,3229.4,0
10,22,46.38,61.85,49.08,84.7,95.85,208.48,235.38,54.01,3010.0,278.16,2,2590.0,0
10,23,52.75,46.62,18.06,172.4,69.53,270.49,111.6,47.08,2154.0,271.15,2,4274.3,0
10,24,71.1,35.24,60.3,71.96,83.44,167.55,188.05,58.12,3110.0,247.18,3,3201.2,0
10,25,53.13,48.24,53.15,183.94,124.36,159.35,158.43,50.8,2855.0,250.14,2,2743.4,0
10,26,44.29,75.7,72.17,138.8,85.05,176.64,111.21,56.84,2957.0,290.01,3,2466.5,0
10,27,49.37,29.94,25.94,106.29,127.78,254.97,183.4,63.98,2795.0,283.49,4,3126.1,0
10,28,35.54,42.85,83.73,173.11,49.99,173.69,127.71,58.21,2892.0,251.82,5,3582.7,0
10,29,65.7,18.31,52.64,74.16,134.21,197.53,138.27,52.55,2022.0,242.99,3,4440.6,0
10,30,52.63,47.1,83.12,103.22,87.07,221.85,115.83,51.08,2666.0,262.04,3,3030.7,0
10,31,67.85,33.74,59.65,104.24,89.71,122.32,225.22,47.83,3109.0,252.52,2,4596.9,0
10,32,52.55,57.72,53.21,109.7,74.67,223.6,140.96,61.45,2704.0,265.49,2,3599.1,1
10,33,42.18,44.51,57.76,135.8,88.63,259.66,162.33,51.18,2746.0,238.87,2,3593.4,0
10,34,64.94,69.77,76.5,84.18,78.67,259.77,178.14,51.06,3011.0,285.48,2,2688.4,0
10,35,36.94,31.85,49.29,124.0,82.93,161.17,170.46,45.85,2922.0,288.09,2,1990.6,0
10,36,87.62,44.86,56.01,131.91,132.04,226.0,82.08,56.18,3564.0,278.05,1,2585.5,0
10,37,39.01,47.91,45.0,93.12,127.98,191.03,145.84,45.99,2229.0,240.7,4,3416.4,0
10,38,62.46,78.36,31.5,99.04,122.37,128.91,190.77,60.26,2812.0,276.86,3,2867.6,0
10,39,34.2,43.2,59.53,94.25,97.67,289.26,163.15,50.38,3091.0,270.78,1,3401.6,0
11,0,42.6,33.86,39.02,136.43,77.93,157.79,225.02,48.81,2885.0,266.19,1,3262.6,0
11,1,35.32,60.9,48.87,141.94,116.37,243.03,143.82,53.16,3509.0,248.23,1,3637.7,1
11,2,30.25,23.46,75.89,136.43,150.99,179.1,182.46,42.76,2997.0,217.97,2,3601.3,0
11,3,51.07,20.06,59.43,179.9,135.09,136.87,155.9,49.28,2932.0,225.52,0,3904.4,0
11,4,39.33,55.18,32.77,86.79,115.97,240.39,139.04,46.92,2538.0,249.93,3,3392.5,0
11,5,53.23,38.8,36.77,108.16,57.96,156.43,231.71,45.95,3519.0,251.69,0,4422.7,0
11,6,44.89,37.0,74.12,146.51,69.53,246.64,166.77,41.4,3010.0,249.59,0,4181.2,0
11,7,53.27,54.17,63.6,160.12,113.06,203.62,226.79,46.3,2961.0,288.13,1,3544.7,0
11,8,52.1,42.54,47.05,127.45,97.27,170.3,182.35,48.47,2837.0,271.82,0,4682.2,0
11,9,51.6,39.02,33.36,137.65,101.44,300.58,235.44,51.17,3024.0,257.07,1,3207.0,0
11,10,17.3,29.72,48.21,110.97,81.21,183.14,246.07,50.9,2781.0,252.48,2,4712.3,0
11,11,29.46,37.27,53.72,58.22,96.71,231.47,195.13,60.33,3323.0,282.87,1,4033.1,0
11,12,35.92,39.57,42.26,129.31,81.4,169.24,193.58,46.14,2369.0,224.83,1,4233.0,0
11,13,55.44,49.29,68.07,135.59,102.91,240.65,213.78,49.25,3328.0,207.08,2,5157.3,1
11,14,59.63,20.46,34.9,110.28,89.69,134.3,202.97,51.1,3262.0,245.37,4,3903.4,0
11,15,39.63,36.17,42.18,119.21,113.32,187.14,158.81,46.05,2943.0,219.28,4,3089.0,0
11,16,27.85,27.52,70.85,161.87,68.88,178.22,173.85,50.58,2417.0,222.08,2,4026.3,0
11,17,41.09,32.65,64.76,125.77,81.38,198.02,192.19,57.4,3180.0,278.48,2,3780.5,0
11,18,58.01,51.43,47.53,136.43,103.1,225.26,123.05,46.24,2926.0,266.71,1,3028.8,0
11,19,43.62,63.47,60.88,119.59,96.69,240.6,153.18,46.3,2616.0,282.66,3,3692.4,0
11,20,35.04,43.33,46.79,103.5,64.07,199.5,169.5,45.24,3002.0,269.29,2,3438.1,0
11,21,35.8,38.58,40.4,119.96,73.31,129.91,209.49,44.34,2690.0,232.5,0,4990.4,0
11,22,40.37,54.4,25.06,176.05,158.52,88.06,172.78,42.9,2862.0,246.06,0,3799.2,0
11,23,40.92,46.08,34.48,67.63,147.21,170.57,171.15,44.85,3105.0,289.93,3,3673.5,0
11,24,52.85,22.1,74.66,171.6,91.15,213.79,127.33,51.0,2790.0,232.78,1,3626.7,0
11,25,33.63,64.46,32.41,165.41,71.92,196.15,156.96,45.22,3179.0,284.57,0,3561.8,0
11,26,33.7,23.59,35.12,103.79,103.54,119.67,174.68,56.41,3275.0,242.92,1,2030.5,0
11,27,40.55,65.97,26.43,144.43,94.76,182.86,121.7,50.91,3141.0,290.37,4,3260.7,0
11,28,49.45,43.49,47.76,136.67,96.86,181.3,204.3,46.5,2698.0,266.72,2,2914.7,0
11,29,61.74,51.83,46.57,107.81,131.78,181.87,151.12,58.62,2922.0,290.14,2,3904.6,0
11,30,29.2,54.85,40.86,113.94,66.33,258.26,222.58,47.22,2590.0,285.54,1,2469.9,0
11,31,25.79,29.31,63.6,105.49,106.05,167.01,178.96,58.96,2831.0,262.55,1,3496.6,0
11,32,41.8,47.86,62.52,103.15,124.43,165.54,207.43,45.12,3039.0,245.68,2,3912.5,0
11,33,42.65,40.73,43.24,112.83,71.97,289.69,218.64,49.12,3285.0,215.38,4,4612.2,0
11,34,48.14,38.98,57.72,101.07,131.65,191.68,247.21,42.76,3156.0,253.82,0,4380.5,0
11,35,11.43,0.0,71.62,153.53,144.23,195.08,124.5,45.01,2936.0,234.92,1,4256.1,0
11,36,27.87,62.03,53.7,107.92,109.05,172.31,182.04,38.9,3258.0,253.02,1,3763.3,0
11,37,52.56,25.73,45.28,116.59,100.02,127.46,166.9,52.35,2818.0,250.66,0,3770.3,0
11,38,43.04,53.82,36.84,105.29,62.42,233.32,172.4,42.5,2958.0,231.13,1,3016.4,0
11,39,34.71,45.93,40.08,139.28,71.28,197.19,178.17,61.59,3119.0,243.4,1,2564.9,0
12,0,33.21,43.57,73.4,108.81,66.51,133.2,159.23,48.17,2856.0,237.4,3,3264.0,0
12,1,43.8,43.78,56.41,84.71,40.35,164.6,182.72,53.6,3152.0,304.67,3,5091.7,0
12,2,58.94,43.69,57.22,99.41,106.38,158.11,160.59,38.71,3308.0,261.28,3,2614.4,0
12,3,63.59,50.0,79.28,74.4,83.56,244.59,93.45,56.27,2949.0,305.2,3,2627.0,0
12,4,55.47,30.27,69.08,89.48,60.37,165.6,181.51,51.31,2798.0,279.87,3,3977.9,1
12,5,40.03,36.27,54.92,86.45,108.3,122.4,104.75,51.03,2733.0,236.98,3,3068.8,0
12,6,56.66,35.05,59.52,112.92,120.91,162.48,198.54,53.35,3231.0,292.02,2,3450.5,0
12,7,51.83,41.17,51.27,72.72,104.39,153.59,211.67,45.41,2820.0,289.34,2,3704.5,0
12,8,59.69,51.46,73.19,124.6,134.42,207.17,246.24,58.64,2239.0,318.69,6,4851.6,0
12,9,62.29,14.98,57.01,121.25,95.91,224.62,152.92,53.59,3133.0,221.02,1,2855.3,0
12,10,65.88,63.13,56.33,135.12,111.95,182.57,139.73,49.55,3028.0,265.88,4,4573.7,0
12,11,50.69,45.08,64.12,145.94,56.93,208.75,208.62,52.31,2734.0,275.22,4,4512.1,0
12,12,33.39,46.01,61.41,74.34,81.09,129.47,191.56,54.49,2280.0,274.01,4,3144.9,0
12,13,53.18,44.97,52.21,98.05,152.71,154.91,144.85,73.32,2898.0,239.51,1,4299.5,0
12,14,46.22,72.07,67.12,137.7,100.82,167.86,191.52,60.88,2811.0,303.27,5,3745.9,0
12,15,55.63,48.35,70.29,128.31,94.05,130.84,238.6,52.83,2744.0,260.52,4,4061.1,0
12,16,49.38,53.2,52.13,115.9,94.9,209.53,142.11,58.01,2495.0,256.05,7,2752.9,1
12,17,61.91,59.31,66.88,110.46,76.61,152.71,218.37,58.4,2557.0,268.43,0,2656.7,0
12,18,46.85,34.03,36.69,61.25,80.36,181.8,131.67,57.78,2744.0,279.3,2,2545.9,0
12,19,40.68,62.19,53.87,139.95,61.5,157.98,181.82,60.97,3261.0,268.71,2,2799.1,0
12,20,23.91,31.69,66.01,68.62,100.16,221.24,146.43,48.19,2618.0,248.7,1,3304.8,0
12,21,43.46,69.48,43.45,110.09,118.99,230.13,149.58,57.4,2884.0,257.35,3,3923.7,0
12,22,60.25,26.79,66.04,77.31,74.59,271.25,156.16,49.7,3102.0,249.32,2,2293.8,0
12,23,47.51,71.9,50.11,139.27,133.66,150.62,158.47,56.53,2497.0,273.81,6,3095.7,0
12,24,51.82,42.32,64.13,53.2,70.93,173.36,131.85,64.04,2759.0,272.07,0,3524.0,0
12,25,50.4,34.94,55.17,30.76,60.91,243.0,199.22,62.25,3167.0,282.12,2,3585.1,0
12,26,48.15,78.69,57.04,147.55,131.45,143.42,146.51,48.2,2380.0,282.13,3,4559.6,0
12,27,59.0,58.5,80.02,104.24,35.87,186.52,173.84,48.26,2792.0,261.7,4,4515.3,0
12,28,53.65,42.68,66.47,147.78,105.08,211.6,189.96,46.24,2483.0,264.95,3,3318.5,0
12,29,43.27,50.57,53.08,139.93,84.77,211.87,173.74,46.18,2717.0,244.47,1,3826.0,0
12,30,53.05,58.07,73.27,84.2,89.18,191.27,227.4,45.77,2469.0,325.4,8,2117.1,1
12,31,50.22,38.29,55.31,69.13,94.02,177.83,187.39,55.92,2803.0,240.51,4,4595.0,0
12,32,62.08,34.97,26.99,139.32,91.37,153.88,212.27,49.62,2612.0,280.07,5,3517.0,0
12,33,39.86,61.22,36.6,97.07,96.97,242.37,142.23,50.99,2722.0,276.72,4,3863.7,0
12,34,63.3,52.11,71.75,112.6,97.84,158.18,139.9,62.26,2926.0,249.37,3,3404.2,0
12,35,17.11,44.08,65.05,120.65,112.42,174.96,158.41,46.99,2673.0,244.73,4,3090.3,0
12,36,64.62,17.48,51.72,104.97,94.04,154.2,91.42,50.24,2508.0,254.62,2,3624.5,0
12,37,51.88,62.03,57.52,119.55,50.63,77.62,179.94,57.7,2873.0,259.72,2,3970.3,0
12,38,49.76,40.46,37.7,153.01,98.67,201.17,289.41,57.12,2338.0,266.43,4,4765.4,0
12,39,50.94,61.72,67.3,114.62,105.18,188.29,191.45,59.76,2776.0,266.07,6,3094.4,0
13,0,51.99,31.46,60.02,115.28,91.42,190.54,174.27,56.29,2908.0,278.16,1,2409.6,0
13,1,38.84,50.61,38.66,80.11,145.62,156.3,220.97,48.96,2787.0,255.6,1,2971.3,0
13,2,55.47,43.73,31.05,141.17,96.0,172.85,204.95,47.28,2563.0,293.51,2,4780.1,0
13,3,25.87,29.78,73.21,140.56,89.77,249.42,204.96,46.71,2862.0,263.2,2,2485.1,0
13,4,40.81,55.42,25.67,104.11,84.07,232.85,173.26,59.11,3110.0,248.46,0,3550.0,0
13,5,28.5,27.69,60.2,152.29,41.03,249.37,169.35,37.06,2010.0,226.14,2,3392.3,0
13,6,39.56,40.59,56.85,91.8,118.58,169.49,140.13,45.14,3232.0,254.13,2,3998.2,0
13,7,56.99,31.04,53.82,76.97,90.89,169.25,158.76,43.92,2823.0,267.48,1,3232.2,0
13,8,47.52,47.72,57.29,91.78,102.15,175.45,129.3,52.9,3154.0,275.87,1,3432.8,0
13,9,38.5,36.85,17.16,106.31,98.22,177.81,245.04,41.5,2738.0,238.85,3,3247.9,0
13,10,60.35,57.07,51.91,73.45,63.25,200.99,196.72,36.11,2810.0,289.37,1,4344.1,0
13,11,41.2,38.37,39.24,86.2,133.55,155.02,217.84,45.91,2898.0,268.3,2,4175.2,0
13,12,42.02,53.15,62.89,76.3,66.61,166.52,182.11,36.37,2901.0,263.35,1,4001.0,0
13,13,21.55,42.38,39.29,97.87,107.79,250.72,173.1,51.91,2471.0,262.08,2,3627.4,0
13,14,43.72,23.79,91.89,82.82,94.17,207.84,185.28,47.48,2848.0,252.53,4,3535.5,0
13,15,26.26,38.05,47.54,150.29,65.83,170.84,138.6,57.3,2642.0,268.53,1,2716.4,0
13,16,55.21,21.6,59.55,118.54,105.15,212.75,137.15,42.82,3117.0,244.75,4,3829.9,0
13,17,46.78,64.36,37.77,114.82,112.51,186.22,220.54,46.11,3522.0,299.84,4,4820.2,0
13,18,42.25,40.76,17.94,109.31,76.83,230.51,214.21,52.19,3019.0,227.51,2,5508.2,1
13,19,40.34,29.5,56.34,115.4,89.77,234.85,130.31,42.51,2593.0,250.3,3,4511.3,0
13,20,57.8,37.75,53.42,98.07,95.41,222.18,157.87,51.89,2655.0,272.75,2,5027.6,1
13,21,27.37,31.47,33.04,73.44,111.09,193.48,155.1,46.49,2719.0,290.63,0,2751.8,0
13,22,42.53,71.34,45.95,140.26,122.58,172.75,144.52,53.29,3070.0,229.47,3,3678.3,0
13,23,31.98,33.63,43.78,118.38,110.08,284.34,173.4,55.56,2648.0,224.23,2,3182.3,0
13,24,66.03,32.78,29.33,141.75,77.24,237.12,144.82,45.65,3000.0,269.65,2,4401.8,0
13,25,43.52,19.21,62.91,116.03,85.08,244.57,117.0,58.79,2889.0,264.2,1,3692.2,0
13,26,53.38,37.96,21.06,68.48,146.69,149.71,231.16,43.35,2840.0,270.41,1,3863.0,0
13,27,42.09,50.85,77.66,110.76,138.6,168.9,204.6,51.91,2573.0,262.23,3,3743.0,0
13,28,44.26,35.5,56.1,95.34,161.75,136.95,150.6,45.97,3505.0,231.61,4,4772.3,0
13,29,47.71,13.09,55.52,90.8,90.63,125.86,190.14,38.86,2937.0,233.54,4,3180.0,0
13,30,27.83,52.29,46.66,86.67,110.62,231.03,210.52,50.35,2931.0,268.66,2,4471.1,0
13,31,43.88,20.38,58.24,163.8,83.37,198.27,204.12,36.68,2734.0,265.47,3,4094.9,0
