cpu_usage,memory_usage,disk_usage,disk_read_mbps,disk_write_mbps,network_in_mbps,network_out_mbps,temperature_c,fan_speed_rpm,power_watts,error_count,uptime_hours,disk_io_total,network_io_total,cpu_mem_pressure,temp_error_interaction,uptime_low,uptime_medium,uptime_high,uptime_very_high,temp_trend_slope,cpu_trend_slope,error_count_rolling_avg,temp_delta,error_delta
69.1,71.58,62.26,129.2,66.96,198.9,77.65,56.2,3277.0,293.57,5,4031.3,196.15999999999997,276.55,0.49461779999999994,281.0,False,False,True,False,-0.7219999999999995,7.485999999999993,5.8,6.859999999999999,-2.0
100.0,52.26,48.46,121.97,80.62,153.48,183.83,58.19,2547.0,287.31,4,3401.9,202.59,337.31,0.5226,232.76,False,False,True,False,-0.6520000000000051,6.017000000000003,7.0,-13.930000000000007,2.0
58.73,57.53,51.54,90.01,84.75,162.67,227.28,56.05,2760.0,249.65,3,3852.3,174.76,389.95,0.33787369,168.14999999999998,False,False,True,False,-0.771000000000001,-2.8050000000000073,2.6,9.89,2.0
51.16,47.74,63.5,119.93,108.05,117.08,141.16,61.49,2373.0,243.84,3,4660.9,227.98000000000002,258.24,0.24423783999999998,184.47,False,False,True,False,3.2309999999999985,-3.6090000000000053,3.2,-0.6400000000000006,-1.0
26.02,32.43,57.68,135.48,66.17,246.58,207.94,44.5,2855.0,278.86,7,1854.8,201.64999999999998,454.52,0.08438285999999999,311.5,False,True,False,False,-2.732000000000002,-5.137000000000006,3.2,-21.480000000000004,6.0
52.61,35.74,55.58,157.54,122.97,151.8,138.09,44.41,3589.0,312.81,6,3554.6,280.51,289.89,0.18802814,266.46,False,False,True,False,1.1649999999999998,1.6989999999999974,3.2,-3.970000000000006,4.0
66.88,49.13,60.82,56.33,104.38,246.04,127.21,51.13,2341.0,276.85,2,3483.6,160.70999999999998,373.25,0.32858144,102.26,False,False,True,False,-2.9630000000000045,7.241999999999999,3.4,-4.099999999999994,-2.0
17.51,38.41,39.76,78.12,144.79,191.51,124.67,47.65,3497.0,260.56,2,4390.3,222.91,316.18,0.06725590999999999,95.3,False,False,True,False,-1.8449999999999938,-18.160000000000004,1.0,-7.410000000000004,2.0
66.03,32.78,29.33,141.75,77.24,237.12,144.82,45.65,3000.0,269.65,2,4401.8,218.99,381.94,0.21644634000000001,91.3,False,False,True,False,-0.3410000000000041,2.1069999999999993,1.8,-9.910000000000004,0.0
51.62,36.27,74.51,157.33,59.5,200.47,236.55,45.31,3161.0,269.35,0,2248.1,216.83,437.02,0.18722574,0.0,False,True,False,False,-3.500000000000004,-1.7020000000000064,2.4,10.230000000000004,-5.0
52.02,47.76,67.24,97.75,135.85,182.26,175.2,49.03,2602.0,263.4,3,3461.2,233.6,357.46,0.24844751999999998,147.09,False,False,True,False,0.3879999999999934,3.5309999999999966,4.2,-3.490000000000002,0.0
63.86,47.34,50.08,119.94,71.99,132.07,172.82,50.13,2776.0,212.76,1,2375.4,191.93,304.89,0.30231324,50.13,False,True,False,False,1.2409999999999943,-0.686000000000002,3.2,-3.3399999999999963,-3.0
84.3,64.43,50.69,167.77,78.21,215.77,127.95,70.81,1732.0,281.84,5,4875.5,245.98000000000002,343.72,0.5431449,354.05,False,False,True,False,1.6070000000000013,1.815999999999992,7.0,0.12999999999999545,-1.0
52.43,70.42,47.38,97.04,103.55,194.02,184.56,61.47,2715.0,254.0,2,2837.0,200.59,378.58000000000004,0.36921206,122.94,False,True,False,False,0.6140000000000012,-1.2490000000000065,4.0,3.719999999999999,-3.0
37.23,20.8,70.88,69.79,93.35,167.66,130.29,60.03,2614.0,254.78,2,3052.9,163.14,297.95,0.0774384,120.06,False,False,True,False,-7.5099999999999945,-8.039999999999994,2.6666666666666665,12.11,0.0
64.17,67.53,54.02,101.08,46.44,137.36,167.65,48.13,2748.0,269.23,2,3619.3,147.51999999999998,305.01,0.43334001000000005,96.26,False,False,True,False,-0.7010000000000061,4.964000000000001,3.8,6.720000000000006,-2.0
46.06,30.62,30.63,107.73,95.45,225.36,179.16,63.38,2469.0,257.75,3,4633.9,203.18,404.52,0.14103572,190.14000000000001,False,False,True,False,3.964999999999994,3.264999999999998,2.4,4.990000000000002,1.0
52.4,50.44,69.57,190.7,119.19,217.13,190.1,55.51,2849.0,271.48,1,3545.9,309.89,407.23,0.2643056,55.51,False,False,True,False,1.1979999999999948,0.7649999999999947,2.4,8.739999999999995,-3.0
75.21,30.72,100.0,74.64,103.11,167.4,115.65,63.37,2555.0,341.17,5,2312.1,177.75,283.05,0.23104511999999996,316.84999999999997,False,True,False,False,-0.12000000000000081,8.643999999999997,4.0,1.3799999999999955,-1.0
70.95,58.59,49.07,157.69,77.5,185.38,179.35,58.99,2881.0,310.13,6,4266.6,235.19,364.73,0.4156960500000001,353.94,False,False,True,False,-0.020000000000007886,7.713999999999997,5.8,7.469999999999999,0.0
63.53,48.43,100.0,92.97,63.05,276.86,116.6,63.67,2356.0,261.83,8,3996.6,156.01999999999998,393.46000000000004,0.30767579,509.36,False,False,True,False,-0.4900000000000058,-4.573000000000005,6.6,-3.200000000000003,-4.0
57.36,45.22,33.73,96.97,66.58,222.9,106.42,60.64,2684.0,286.58,5,2937.1,163.55,329.32,0.25938192,303.2,False,True,False,False,2.0429999999999975,0.9519999999999992,6.2,-10.090000000000003,-4.0
43.72,39.27,50.01,69.73,73.69,225.72,140.72,60.25,3381.0,237.62,1,5790.2,143.42000000000002,366.44,0.17168844000000003,60.25,False,False,False,True,2.5359999999999965,1.2799999999999951,2.4,13.36,0.0
71.39,54.86,81.91,125.95,43.72,147.79,148.31,45.73,2677.0,245.11,4,3655.1,169.67000000000002,296.1,0.39164553999999996,182.92,False,False,True,False,0.7529999999999969,7.704999999999999,3.2,-21.32,2.0
52.68,67.26,68.18,85.49,98.95,175.7,118.44,56.87,3541.0,287.71,2,3375.7,184.44,294.14,0.3543256800000001,113.74,False,False,True,False,0.525999999999995,2.901999999999995,2.8,10.479999999999997,-2.0
39.25,57.82,48.38,90.96,90.23,184.5,154.01,50.2,2920.0,241.95,1,4023.4,181.19,338.51,0.22694350000000002,50.2,False,False,True,False,0.25799999999999357,-0.3770000000000017,2.8,-13.25,-3.0
44.24,44.52,61.25,112.26,116.06,119.47,74.19,56.82,3049.0,266.82,3,3093.7,228.32,193.66,0.19695648000000002,170.46,False,False,True,False,-0.6220000000000017,-5.338000000000005,4.4,3.6700000000000017,-2.0
40.0,41.94,48.49,137.26,57.04,191.78,163.08,44.68,3272.0,226.35,1,3534.7,194.29999999999998,354.86,0.16776000000000002,44.68,False,False,True,False,-1.8100000000000016,-1.6600000000000066,1.5,-1.8100000000000023,-1.0
40.21,99.99,77.04,138.5,146.06,161.81,153.24,50.75,2518.0,275.38,6,4765.2,284.56,315.05,0.40205979,304.5,False,False,True,False,-2.1660000000000053,-2.9500000000000073,5.0,-12.770000000000003,5.0
41.55,46.57,81.59,155.3,63.61,150.4,167.84,48.85,2693.0,274.48,3,2951.0,218.91000000000003,318.24,0.19349834999999999,146.55,False,True,False,False,1.3399999999999954,-2.774000000000005,2.8,-12.75,0.0
70.9,65.53,61.47,121.06,84.64,227.91,163.24,68.15,2032.0,289.6,5,3715.0,205.7,391.15,0.46460770000000007,340.75,False,False,True,False,1.3300000000000014,-0.7590000000000051,5.2,3.9200000000000017,1.0
56.14,77.63,65.05,87.19,73.0,209.94,186.54,55.91,2387.0,301.17,4,4443.4,160.19,396.48,0.43581482,223.64,False,False,True,False,-0.7290000000000049,0.02599999999999827,5.6,4.039999999999999,1.0
24.86,41.2,73.56,121.74,110.86,199.88,190.49,50.98,3068.0,288.31,2,3515.4,232.6,390.37,0.1024232,101.96,False,False,True,False,-0.8720000000000024,-8.383000000000008,2.6,1.3599999999999994,1.0
85.56,70.74,80.15,88.04,90.1,121.58,139.46,68.19,2274.0,310.9,6,3527.0,178.14,261.04,0.60525144,409.14,False,False,True,False,1.776999999999994,5.777999999999998,7.8,0.009999999999990905,1.0
60.3,43.01,66.39,133.71,106.36,221.24,157.96,45.99,2419.0,276.22,2,2479.4,240.07,379.20000000000005,0.2593503,91.98,False,True,False,False,-4.307000000000011,-0.9850000000000156,2.25,2.0,-3.0
47.68,71.09,53.69,136.01,110.75,159.36,160.66,55.84,2799.0,273.48,3,3835.5,246.76,320.02,0.33895712000000006,167.52,False,False,True,False,0.14799999999999786,-5.129000000000015,3.5,-7.829999999999998,-3.0
59.32,29.78,47.97,101.8,55.94,234.45,105.98,57.59,2967.0,258.03,3,4284.8,157.74,340.43,0.17665496,172.77,False,False,True,False,3.670999999999997,-3.047000000000006,3.8,5.400000000000006,-1.0
56.87,29.01,54.5,140.26,104.05,144.87,126.37,66.16,1984.0,293.87,6,3165.3,244.31,271.24,0.16497987,396.96,False,False,True,False,2.3860000000000006,-0.6770000000000072,3.8,-3.930000000000007,4.0
65.82,65.52,92.79,9.73,95.79,201.77,165.76,67.97,2243.0,258.56,8,2548.4,105.52000000000001,367.53,0.4312526399999999,543.76,False,True,False,False,1.3999999999999957,-3.9050000000000016,7.0,-7.939999999999998,0.0
38.56,37.09,59.27,103.0,108.68,239.22,129.3,48.38,2362.0,306.17,4,3408.8,211.68,368.52,0.14301904000000001,193.52,False,False,True,False,3.033000000000002,-0.5670000000000037,3.0,-11.68,-1.0
45.33,47.97,56.47,55.16,53.95,153.73,122.67,66.86,2709.0,307.61,6,4148.6,109.11,276.4,0.21744801,401.15999999999997,False,False,True,False,2.6169999999999924,-1.471000000000006,3.8,21.619999999999997,5.0
68.38,41.14,69.82,190.53,137.17,183.89,153.46,45.23,2882.0,230.57,2,3944.2,327.7,337.35,0.28131532,90.46,False,False,True,False,0.4429999999999996,5.553999999999997,3.8,-2.9000000000000057,0.0
17.31,79.78,57.02,138.29,75.88,139.17,180.49,36.85,2819.0,278.04,3,2286.6,214.17,319.65999999999997,0.13809918,110.55000000000001,False,True,False,False,-8.360000000000007,-40.94,4.5,-8.36,-3.0
27.51,45.7,52.52,47.43,80.79,162.41,229.46,62.33,2528.0,228.54,1,2936.2,128.22,391.87,0.12572070000000002,62.33,False,True,False,False,3.510999999999999,-8.32700000000001,3.2,13.780000000000001,-3.0
31.13,46.5,63.2,91.61,73.22,256.23,120.95,54.21,2982.0,309.01,3,3777.8,164.82999999999998,377.18,0.14475449999999998,162.63,False,False,True,False,2.9939999999999967,2.1589999999999963,3.2,-2.979999999999997,0.0
73.61,77.51,63.97,137.85,119.13,180.17,244.46,59.07,2454.0,257.17,5,4219.4,256.98,424.63,0.57055111,295.35,False,False,True,False,-0.5940000000000002,2.19699999999999,5.0,-9.940000000000005,2.0
59.1,69.93,67.05,113.04,61.83,149.49,218.74,61.21,2358.0,289.46,1,3084.0,174.87,368.23,0.4132863,61.21,False,False,True,False,0.7189999999999996,2.859999999999996,3.2,9.329999999999998,-2.0
66.06,44.92,36.39,123.18,53.31,175.73,183.68,68.46,3391.0,282.31,6,3926.9,176.49,359.40999999999997,0.29674152000000004,410.76,False,False,True,False,4.511999999999993,0.6169999999999973,4.8,16.049999999999997,1.0
53.13,48.24,53.15,183.94,124.36,159.35,158.43,50.8,2855.0,250.14,2,2743.4,308.3,317.78,0.25629912,101.6,False,True,False,False,0.6870000000000016,1.416,2.4,-7.32,-1.0
45.1,80.45,54.42,86.02,145.87,195.56,227.81,56.22,2667.0,214.25,6,3278.6,231.89,423.37,0.3628295,337.32,False,False,True,False,-1.2930000000000053,0.8959999999999992,4.0,-0.020000000000003126,-1.0
39.89,49.66,27.27,139.09,100.47,258.57,168.85,49.95,3113.0,215.13,0,3751.6,239.56,427.41999999999996,0.19809374000000002,0.0,False,False,True,False,-1.2530000000000072,0.044999999999997965,1.6,-6.189999999999998,0.0
47.65,49.23,61.92,134.05,93.5,123.38,113.25,46.0,2552.0,276.29,3,3964.0,227.55,236.63,0.23458094999999998,138.0,False,False,True,False,-4.920000000000004,-0.2380000000000079,2.8,-3.3400000000000034,-2.0
29.07,63.11,45.6,130.27,75.91,169.34,138.08,55.88,2638.0,278.55,2,3793.7,206.18,307.42,0.18346077,111.76,False,False,True,False,0.1639999999999931,-5.394,2.0,2.450000000000003,1.0
88.88,65.91,75.85,36.19,67.81,121.73,189.49,62.76,2405.0,277.49,6,3045.0,104.0,311.22,0.58580808,376.56,False,False,True,False,-0.8220000000000035,9.258999999999988,7.0,6.699999999999996,-3.0
65.38,74.18,81.12,60.79,88.02,138.01,164.21,69.75,2318.0,303.93,7,3187.6,148.81,302.22,0.48498884,488.25,False,False,True,False,1.6089999999999907,0.3469999999999973,7.0,-0.3400000000000034,-3.0
37.72,55.11,63.65,92.93,74.37,224.75,133.95,59.63,2775.0,291.64,5,2672.2,167.3,358.7,0.20787492,298.15000000000003,False,True,False,False,3.226999999999997,0.8209999999999993,3.2,0.9200000000000017,0.0
83.54,41.05,53.16,88.89,65.25,141.46,161.13,64.71,2668.0,260.42,11,2933.7,154.14,302.59000000000003,0.3429317,711.81,False,True,False,False,1.4479999999999897,6.826999999999996,6.6,6.569999999999993,9.0
64.58,69.24,83.87,132.74,91.33,151.2,129.16,56.72,2778.0,331.68,5,3631.2,224.07,280.36,0.44715191999999987,283.6,False,False,True,False,-0.707000000000006,2.3719999999999994,5.2,1.1999999999999957,0.0
36.31,69.81,68.9,106.98,78.08,195.77,205.16,51.64,2440.0,288.13,1,4008.2,185.06,400.93,0.25348011000000004,51.64,False,False,True,False,-1.8490000000000046,-1.677000000000002,4.0,13.740000000000002,-2.0
92.38,83.36,94.04,61.26,108.68,159.68,105.91,70.1,2357.0,268.47,5,1488.1,169.94,265.59000000000003,0.7700796799999999,350.5,False,True,False,False,2.059999999999995,6.197000000000002,6.8,0.8699999999999903,-3.0
49.37,56.28,74.3,63.53,92.22,185.12,144.9,49.73,3098.0,277.06,2,3838.7,155.75,330.02,0.27785435999999997,99.46,False,False,True,False,-0.028000000000005004,-0.4440000000000045,2.4,-1.1500000000000057,0.0
81.53,64.28,73.44,152.74,93.73,186.36,143.4,70.46,2740.0,292.98,4,2283.3,246.47000000000003,329.76,0.52407484,281.84,False,True,False,False,2.0579999999999954,2.7919999999999874,6.6,10.589999999999996,0.0
77.63,50.52,84.17,70.3,46.27,169.98,211.94,66.4,2434.0,265.38,6,1417.6,116.57,381.91999999999996,0.39218675999999997,398.40000000000003,False,True,False,False,-0.8120000000000023,0.10699999999999324,4.8,7.020000000000003,2.0
55.2,67.0,62.83,159.52,139.44,255.65,212.6,39.07,2950.0,259.53,2,3306.3,298.96000000000004,468.25,0.36984000000000006,78.14,False,False,True,False,-2.145000000000005,-4.016000000000006,1.8,-8.200000000000003,1.0
67.11,67.05,82.78,79.27,52.2,114.59,111.36,68.64,2055.0,317.5,5,2512.8,131.47,225.95,0.44997255,343.2,False,True,False,False,-2.9490000000000047,6.357999999999993,7.8,-4.980000000000004,-2.0
61.0,63.54,43.86,44.7,64.48,169.59,257.2,50.51,3261.0,284.56,6,3641.5,109.18,426.78999999999996,0.387594,303.06,False,False,True,False,-3.9360000000000084,2.2819999999999987,4.0,-8.420000000000002,4.0
76.13,80.13,82.25,138.27,72.39,85.16,143.07,69.46,2187.0,285.65,8,3140.6,210.66000000000003,228.23,0.61002969,555.68,False,False,True,False,0.7619999999999989,1.9930000000000014,5.2,10.509999999999991,7.0
64.23,44.95,56.73,141.46,102.79,132.08,119.77,45.14,3492.0,254.43,2,3475.2,244.25,251.85000000000002,0.28871385000000005,90.28,False,False,True,False,-1.6650000000000087,1.279999999999996,2.8,-7.299999999999997,-2.0
35.42,9.86,54.9,88.54,77.88,146.03,229.73,48.87,3072.0,271.73,1,3879.2,166.42000000000002,375.76,0.034924119999999996,48.87,False,False,True,False,-1.2680000000000045,-2.4050000000000042,2.2,1.2299999999999969,-2.0
68.66,48.05,76.09,144.44,166.87,188.21,175.66,68.78,2669.0,295.29,5,2486.7,311.31,363.87,0.32991129999999996,343.9,False,True,False,False,3.169999999999997,3.6169999999999956,4.6,2.4000000000000057,0.0
42.64,32.76,54.6,137.89,99.29,166.31,222.35,58.95,3029.0,278.41,2,4255.2,237.18,388.65999999999997,0.13968864,117.9,False,False,True,False,2.464999999999996,-3.5030000000000037,1.8,10.440000000000005,0.0
51.29,22.66,58.69,82.65,76.39,194.54,183.24,47.09,2204.0,266.35,5,4684.3,159.04000000000002,377.78,0.11622314,235.45000000000002,False,False,True,False,-1.4240000000000017,-1.1450000000000045,3.2,-13.599999999999994,3.0
51.05,40.29,37.46,149.07,114.66,175.41,193.65,47.24,3155.0,289.41,1,4016.2,263.73,369.06,0.20568044999999996,47.24,False,False,True,False,0.0,0.0,1.0,0.0,0.0
55.78,73.16,49.1,75.86,114.77,179.41,185.53,61.58,2612.0,271.37,6,3156.0,190.63,364.94,0.4080864799999999,369.48,False,False,True,False,3.601999999999991,-0.2990000000000069,5.6,-1.3900000000000006,0.0
33.58,61.46,52.19,159.33,105.11,163.62,167.91,61.96,2963.0,256.87,4,3705.8,264.44,331.53,0.20638268,247.84,False,False,True,False,-1.0170000000000041,-7.709999999999999,3.6,5.770000000000003,-1.0
44.96,56.11,64.95,114.08,105.74,164.45,203.71,58.85,2883.0,252.9,2,2763.8,219.82,368.15999999999997,0.25227056000000003,117.7,False,True,False,False,2.1039999999999965,-1.6439999999999988,2.6,10.399999999999999,-3.0
36.76,34.5,56.14,193.74,51.17,217.27,252.42,54.19,3434.0,222.7,2,3613.8,244.91000000000003,469.69,0.126822,108.38,False,False,True,False,0.5249999999999931,2.6039999999999974,1.6,6.849999999999994,1.0
47.7,33.22,61.23,133.44,104.15,194.59,184.07,42.93,2858.0,244.05,6,2468.8,237.59,378.65999999999997,0.1584594,257.58,False,True,False,False,-2.2870000000000092,3.7099999999999973,2.4,-4.799999999999997,6.0
57.82,59.94,84.81,117.14,95.96,144.68,127.04,72.52,1977.0,251.34,8,3662.0,213.1,271.72,0.34657308,580.16,False,False,True,False,0.2659999999999957,-1.321000000000004,6.6,9.119999999999997,1.0
50.02,65.13,92.1,74.6,136.53,191.95,141.54,53.73,2557.0,239.07,7,3354.3,211.13,333.49,0.32578026,376.10999999999996,False,False,True,False,-1.6800000000000135,-4.184000000000003,5.0,-3.0500000000000043,3.0
75.11,59.96,84.56,84.16,56.44,236.72,147.47,68.58,2435.0,348.56,10,2892.4,140.6,384.19,0.45035956,685.8,False,True,False,False,0.9749999999999948,2.0289999999999906,6.8,-7.3500000000000085,4.0
55.55,52.49,60.74,141.31,63.76,270.18,132.47,55.6,2331.0,243.6,4,4785.9,205.07,402.65,0.29158195000000003,222.4,False,False,True,False,0.034999999999996374,-0.4020000000000081,3.2,8.86,-3.0
81.9,48.93,83.99,141.43,70.85,109.53,177.58,58.64,2812.0,263.7,5,2617.5,212.28,287.11,0.40073670000000006,293.2,False,True,False,False,-0.4120000000000046,4.987999999999996,4.8,-9.689999999999998,0.0
50.53,76.85,61.83,93.88,81.3,182.49,170.52,55.0,3037.0,252.61,2,3020.7,175.18,353.01,0.38832304999999995,110.0,False,False,True,False,1.9749999999999919,6.402999999999995,2.4,8.25,0.0
54.12,93.94,60.46,100.31,90.68,242.95,197.9,63.46,2842.0,258.12,7,2318.8,190.99,440.85,0.50840328,444.22,False,True,False,False,-0.4010000000000046,3.4399999999999937,3.8,10.11,5.0
32.37,57.19,74.68,79.68,126.06,168.64,202.93,65.71,2738.0,293.86,8,4049.3,205.74,371.57,0.18512403,525.68,False,False,True,False,1.8069999999999928,-1.743000000000001,4.6,4.359999999999992,5.0
34.5,60.37,55.84,88.95,50.89,212.03,231.08,52.36,2977.0,265.91,3,3239.4,139.84,443.11,0.20827649999999998,157.07999999999998,False,False,True,False,-0.6690000000000088,-2.8580000000000023,2.8,-3.0799999999999983,3.0
11.27,39.89,74.93,124.42,80.65,253.19,281.0,47.74,2521.0,272.92,3,4364.0,205.07,534.19,0.04495603,143.22,False,False,True,False,0.717999999999995,-9.256000000000007,1.6,4.760000000000005,2.0
31.89,83.09,57.61,97.92,60.96,111.29,200.72,44.94,2787.0,247.88,2,4383.9,158.88,312.01,0.26497401000000004,89.88,False,False,True,False,-7.78,-8.659999999999997,3.0,-7.780000000000001,-2.0
52.09,74.74,44.56,134.07,79.24,162.88,106.78,70.81,2433.0,278.72,5,3778.2,213.31,269.65999999999997,0.38932066,354.05,False,False,True,False,1.532999999999997,-0.7939999999999994,7.0,16.980000000000004,-4.0
59.67,60.84,54.32,77.66,85.32,172.47,254.24,50.51,3150.0,287.51,6,4030.1,162.98,426.71000000000004,0.36303228000000004,303.06,False,False,True,False,0.3489999999999983,8.243999999999998,2.4,-2.6300000000000026,6.0
62.35,55.82,54.67,101.07,127.57,179.28,167.13,56.73,2477.0,266.37,3,3281.4,228.64,346.40999999999997,0.34803770000000006,170.19,False,False,True,False,-1.021000000000002,4.292999999999995,5.2,-1.1700000000000017,-7.0
48.89,53.71,69.08,127.75,85.96,210.58,260.22,42.19,2983.0,298.9,2,2511.9,213.70999999999998,470.80000000000007,0.26258819,84.38,False,True,False,False,-2.339000000000001,2.2390000000000003,2.6,-4.6200000000000045,-2.0
45.7,58.33,52.94,63.8,126.36,211.9,167.9,49.78,3343.0,260.19,1,3505.1,190.16,379.8,0.2665681,49.78,False,False,True,False,0.7979999999999994,0.12099999999999443,2.0,-1.0700000000000003,0.0
31.95,56.41,65.47,111.09,71.9,221.93,179.34,62.59,2475.0,245.1,5,3164.9,182.99,401.27,0.18022994999999997,312.95000000000005,False,False,True,False,0.6149999999999999,-6.056000000000001,4.2,8.050000000000004,4.0
42.65,31.43,72.28,69.06,108.86,107.42,201.47,49.88,3131.0,234.34,1,2709.7,177.92000000000002,308.89,0.13404895,49.88,False,True,False,False,-0.6800000000000018,4.126999999999997,2.0,4.8700000000000045,0.0
54.87,53.47,45.15,93.42,72.62,173.98,123.24,47.85,3037.0,245.28,2,4137.6,166.04000000000002,297.21999999999997,0.29338988999999993,95.7,False,False,True,False,-1.4670000000000079,1.9189999999999985,2.6,3.1200000000000045,0.0
62.86,66.14,83.36,88.54,71.83,200.04,145.78,59.28,2495.0,268.61,3,3533.2,160.37,345.82,0.41575604000000005,177.84,False,False,True,False,0.07400000000000148,4.719999999999998,5.6,6.3700000000000045,-2.0
23.67,62.32,60.33,142.91,103.52,183.12,169.44,50.03,2390.0,249.1,5,3640.9,246.43,352.56,0.14751144000000002,250.15,False,False,True,False,-0.1710000000000039,-8.447000000000005,4.0,-3.969999999999999,2.0
44.51,53.33,46.49,87.19,115.39,138.83,243.72,49.67,2869.0,259.99,5,2997.6,202.57999999999998,382.55,0.23737183,248.35000000000002,False,True,False,False,1.6309999999999987,-3.016,1.6,-7.199999999999996,4.0
37.84,20.48,74.49,125.27,55.83,286.15,121.57,58.19,2764.0,242.55,2,4610.1,181.1,407.71999999999997,0.07749632000000001,116.38,False,False,True,False,-1.329000000000004,-6.40900000000001,2.0,4.469999999999999,0.0
